test,instance,passenger_count,id_instance,demand_size,group_id,max_vehicle_capacity,fleet_size,total_capacity,user_base,objective_function,run_time,total_delay_C_obj_val,total_delay_B_obj_val,total_delay_A_obj_val,first_tier_rides_C_obj_val,first_tier_rides_B_obj_val,first_tier_rides_A_obj_val,fleet_capacity_obj_val,total_delay_C_obj_mip_gap,total_delay_B_obj_mip_gap,total_delay_A_obj_mip_gap,first_tier_rides_C_obj_mip_gap,first_tier_rides_B_obj_mip_gap,first_tier_rides_A_obj_mip_gap,fleet_capacity_obj_mip_gap,capacity_01,capacity_02,capacity_03,capacity_04,pk_delay_mean_A,pk_delay_mean_B,pk_delay_mean_C,pk_delay_sum_A,pk_delay_sum_B,pk_delay_sum_C,ride_delay_mean_A,ride_delay_mean_B,ride_delay_mean_C,ride_delay_sum_A,ride_delay_sum_B,ride_delay_sum_C,tier_1,tier_1_A,tier_1_B,tier_1_C,tier_1_pk_delay_sum,tier_1_pk_delay_sum_A,tier_1_pk_delay_sum_B,tier_1_pk_delay_sum_C,tier_1_ride_delay_sum,tier_1_ride_delay_sum_A,tier_1_ride_delay_sum_B,tier_1_ride_delay_sum_C,tier_2,tier_2_A,tier_2_B,tier_2_C,tier_2_pk_delay_sum,tier_2_pk_delay_sum_A,tier_2_pk_delay_sum_B,tier_2_pk_delay_sum_C,tier_2_ride_delay_sum,tier_2_ride_delay_sum_A,tier_2_ride_delay_sum_B,tier_2_ride_delay_sum_C,total,total_A,total_B,total_C,total_delay,total_pk_delay,total_pk_delay_A,total_pk_delay_B,total_pk_delay_C,total_ride_delay,total_ride_delay_A,total_ride_delay_B,total_ride_delay_C
slevels_090,slevels_090__manhattan__015__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,12.453975677490234,1904,117,610,-8,-1,-6,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,101.66666666666667,117.0,195.5,610.0,117.0,1564.0,0.0,0.0,42.5,0.0,0.0,340.0,15.0,6.0,1.0,8.0,2291.0,610.0,117.0,1564.0,340.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,8.0,2631.0,2291.0,610.0,117.0,1564.0,340.0,0.0,0.0,340.0
slevels_100,slevels_100__manhattan__015__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,9.842229843139648,1904,117,610,-8,-1,-6,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,101.66666666666667,117.0,195.5,610.0,117.0,1564.0,0.0,0.0,42.5,0.0,0.0,340.0,15.0,6.0,1.0,8.0,2291.0,610.0,117.0,1564.0,340.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,8.0,2631.0,2291.0,610.0,117.0,1564.0,340.0,0.0,0.0,340.0
status_quo,status_quo__manhattan__015__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,28.974506378173828,1904,117,934,-8,-1,-6,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,155.66666666666666,117.0,195.5,934.0,117.0,1564.0,0.0,0.0,42.5,0.0,0.0,340.0,15.0,6.0,1.0,8.0,2615.0,934.0,117.0,1564.0,340.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,8.0,2955.0,2615.0,934.0,117.0,1564.0,340.0,0.0,0.0,340.0
slevels_050,slevels_050__manhattan__020__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.5314216613769531,410,802,931,-2,-2,-14,68,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,17,66.5,200.5,205.0,931.0,802.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,2.0,2.0,1510.0,931.0,169.0,410.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,633.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,2.0,2143.0,2143.0,931.0,802.0,410.0,0.0,0.0,0.0,0.0
slevels_080,slevels_080__manhattan__020__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.5304279327392578,402,524,923,-2,-3,-14,72,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,18,65.92857142857143,131.0,201.0,923.0,524.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,3.0,2.0,1537.0,923.0,212.0,402.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,312.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,2.0,1849.0,1849.0,923.0,524.0,402.0,0.0,0.0,0.0,0.0
slevels_090,slevels_090__manhattan__020__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.1102123260498047,402,323,923,-2,-4,-14,76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,19,65.92857142857143,80.75,201.0,923.0,323.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,2.0,1648.0,923.0,323.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,2.0,1648.0,1648.0,923.0,323.0,402.0,0.0,0.0,0.0,0.0
slevels_100,slevels_100__manhattan__020__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,0.6880130767822266,402,323,923,-2,-4,-14,76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,19,65.92857142857143,80.75,201.0,923.0,323.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,2.0,1648.0,923.0,323.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,2.0,1648.0,1648.0,923.0,323.0,402.0,0.0,0.0,0.0,0.0
status_quo,status_quo__manhattan__020__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,2.304849624633789,402,1218,1461,-2,-4,-14,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,104.35714285714286,304.5,201.0,1461.0,1218.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,2.0,3081.0,1461.0,1218.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,2.0,3081.0,3081.0,1461.0,1218.0,402.0,0.0,0.0,0.0,0.0
slevels_050,slevels_050__manhattan__020__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.483621597290039,1294,0,1098,-4,0,-16,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,68.625,,323.5,1098.0,0.0,1294.0,0.0,,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2392.0,1098.0,0.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2392.0,2392.0,1098.0,0.0,1294.0,0.0,0.0,0.0,0.0
slevels_080,slevels_080__manhattan__020__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.3588180541992188,1294,0,1098,-4,0,-16,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,68.625,,323.5,1098.0,0.0,1294.0,0.0,,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2392.0,1098.0,0.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2392.0,2392.0,1098.0,0.0,1294.0,0.0,0.0,0.0,0.0
slevels_090,slevels_090__manhattan__020__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.3900203704833984,1294,0,1098,-4,0,-16,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,68.625,,323.5,1098.0,0.0,1294.0,0.0,,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2392.0,1098.0,0.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2392.0,2392.0,1098.0,0.0,1294.0,0.0,0.0,0.0,0.0
slevels_100,slevels_100__manhattan__020__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,0.8128204345703125,1294,0,1098,-4,0,-16,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,68.625,,323.5,1098.0,0.0,1294.0,0.0,,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2392.0,1098.0,0.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2392.0,2392.0,1098.0,0.0,1294.0,0.0,0.0,0.0,0.0
status_quo,status_quo__manhattan__020__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.9828243255615234,1294,0,1390,-4,0,-16,60,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,15,86.875,,323.5,1390.0,0.0,1294.0,0.0,,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2684.0,1390.0,0.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2684.0,2684.0,1390.0,0.0,1294.0,0.0,0.0,0.0,0.0
slevels_050,slevels_050__manhattan__020__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.6416282653808594,1266,0,1104,-4,0,-16,68,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,17,69.0,,279.0,1104.0,0.0,1116.0,0.0,,37.5,0.0,0.0,150.0,20.0,16.0,0.0,4.0,2220.0,1104.0,0.0,1116.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2370.0,2220.0,1104.0,0.0,1116.0,150.0,0.0,0.0,150.0
slevels_080,slevels_080__manhattan__020__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.4534130096435547,1266,0,1104,-4,0,-16,68,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,17,69.0,,279.0,1104.0,0.0,1116.0,0.0,,37.5,0.0,0.0,150.0,20.0,16.0,0.0,4.0,2220.0,1104.0,0.0,1116.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2370.0,2220.0,1104.0,0.0,1116.0,150.0,0.0,0.0,150.0
slevels_090,slevels_090__manhattan__020__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.4368209838867188,1266,0,1104,-4,0,-16,68,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,17,69.0,,279.0,1104.0,0.0,1116.0,0.0,,37.5,0.0,0.0,150.0,20.0,16.0,0.0,4.0,2220.0,1104.0,0.0,1116.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2370.0,2220.0,1104.0,0.0,1116.0,150.0,0.0,0.0,150.0
slevels_100,slevels_100__manhattan__020__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,0.9834213256835938,1266,0,1104,-4,0,-16,68,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,17,69.0,,279.0,1104.0,0.0,1116.0,0.0,,37.5,0.0,0.0,150.0,20.0,16.0,0.0,4.0,2220.0,1104.0,0.0,1116.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2370.0,2220.0,1104.0,0.0,1116.0,150.0,0.0,0.0,150.0
status_quo,status_quo__manhattan__020__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,4.172359466552734,823,0,2162,-4,0,-16,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,135.125,,189.25,2162.0,0.0,757.0,0.0,,16.5,0.0,0.0,66.0,20.0,16.0,0.0,4.0,2919.0,2162.0,0.0,757.0,66.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,2985.0,2919.0,2162.0,0.0,757.0,66.0,0.0,0.0,66.0
slevels_050,slevels_050__manhattan__020__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,2.264627456665039,204,1363,1007,-2,-6,-12,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,83.91666666666667,209.16666666666666,102.0,1007.0,1255.0,204.0,0.0,18.0,0.0,0.0,108.0,0.0,20.0,12.0,6.0,2.0,2466.0,1007.0,1255.0,204.0,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,6.0,2.0,2574.0,2466.0,1007.0,1255.0,204.0,108.0,0.0,108.0,0.0
slevels_080,slevels_080__manhattan__020__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,2.294832229614258,204,1363,1007,-2,-6,-12,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,83.91666666666667,209.16666666666666,102.0,1007.0,1255.0,204.0,0.0,18.0,0.0,0.0,108.0,0.0,20.0,12.0,6.0,2.0,2466.0,1007.0,1255.0,204.0,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,6.0,2.0,2574.0,2466.0,1007.0,1255.0,204.0,108.0,0.0,108.0,0.0
slevels_090,slevels_090__manhattan__020__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,2.6581363677978516,204,1363,1007,-2,-6,-12,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,83.91666666666667,209.16666666666666,102.0,1007.0,1255.0,204.0,0.0,18.0,0.0,0.0,108.0,0.0,20.0,12.0,6.0,2.0,2466.0,1007.0,1255.0,204.0,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,6.0,2.0,2574.0,2466.0,1007.0,1255.0,204.0,108.0,0.0,108.0,0.0
slevels_100,slevels_100__manhattan__020__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,0.9542179107666016,204,1363,1007,-2,-6,-12,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,83.91666666666667,209.16666666666666,102.0,1007.0,1255.0,204.0,0.0,18.0,0.0,0.0,108.0,0.0,20.0,12.0,6.0,2.0,2466.0,1007.0,1255.0,204.0,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,6.0,2.0,2574.0,2466.0,1007.0,1255.0,204.0,108.0,0.0,108.0,0.0
status_quo,status_quo__manhattan__020__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,5.157400131225586,204,1363,1282,-2,-6,-12,60,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,15,106.83333333333333,209.16666666666666,102.0,1282.0,1255.0,204.0,0.0,18.0,0.0,0.0,108.0,0.0,20.0,12.0,6.0,2.0,2741.0,1282.0,1255.0,204.0,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,6.0,2.0,2849.0,2741.0,1282.0,1255.0,204.0,108.0,0.0,108.0,0.0
slevels_050,slevels_050__manhattan__020__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,3.9539623260498047,472,1441,1146,-2,-3,-13,64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,16,88.15384615384616,220.8,212.0,1146.0,1104.0,424.0,0.0,67.4,24.0,0.0,337.0,48.0,18.0,13.0,3.0,2.0,1951.0,1146.0,381.0,424.0,385.0,0.0,337.0,48.0,2.0,0.0,2.0,0.0,723.0,0.0,723.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,5.0,2.0,3059.0,2674.0,1146.0,1104.0,424.0,385.0,0.0,337.0,48.0
slevels_080,slevels_080__manhattan__020__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,3.780353546142578,472,1066,1017,-2,-4,-13,68,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,17,78.23076923076923,145.8,212.0,1017.0,729.0,424.0,0.0,67.4,24.0,0.0,337.0,48.0,19.0,13.0,4.0,2.0,1846.0,1017.0,405.0,424.0,385.0,0.0,337.0,48.0,1.0,0.0,1.0,0.0,324.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,5.0,2.0,2555.0,2170.0,1017.0,729.0,424.0,385.0,0.0,337.0,48.0
slevels_090,slevels_090__manhattan__020__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,2.1862754821777344,221,567,1017,-2,-5,-13,72,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,18,78.23076923076923,113.4,90.5,1017.0,567.0,181.0,0.0,0.0,20.0,0.0,0.0,40.0,20.0,13.0,5.0,2.0,1765.0,1017.0,567.0,181.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,5.0,2.0,1805.0,1765.0,1017.0,567.0,181.0,40.0,0.0,0.0,40.0
slevels_100,slevels_100__manhattan__020__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,1.186147689819336,221,567,1017,-2,-5,-13,72,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,18,78.23076923076923,113.4,90.5,1017.0,567.0,181.0,0.0,0.0,20.0,0.0,0.0,40.0,20.0,13.0,5.0,2.0,1765.0,1017.0,567.0,181.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,5.0,2.0,1805.0,1765.0,1017.0,567.0,181.0,40.0,0.0,0.0,40.0
status_quo,status_quo__manhattan__020__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,20,020_AA,4,20,80,AA,total_delay__first_tier_rides__fleet_capacity,2.2382869720458984,472,1186,2442,-2,-5,-13,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,187.84615384615384,169.8,212.0,2442.0,849.0,424.0,0.0,67.4,24.0,0.0,337.0,48.0,20.0,13.0,5.0,2.0,3715.0,2442.0,849.0,424.0,385.0,0.0,337.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,5.0,2.0,4100.0,3715.0,2442.0,849.0,424.0,385.0,0.0,337.0,48.0
slevels_050,slevels_050__manhattan__020__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18005.777612686157,9889,63153,6164,-3,-14,-1,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,246.5,210.93333333333334,261.6666666666667,493.0,3164.0,785.0,128.5,143.93333333333334,134.66666666666666,257.0,2159.0,404.0,18.0,1.0,14.0,3.0,3678.0,102.0,2791.0,785.0,2773.0,257.0,2112.0,404.0,2.0,1.0,1.0,0.0,764.0,391.0,373.0,0.0,47.0,0.0,47.0,0.0,20.0,2.0,15.0,3.0,7262.0,4442.0,493.0,3164.0,785.0,2820.0,257.0,2159.0,404.0
slevels_080,slevels_080__manhattan__020__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18011.190589904785,8760,64707,10749,-3,-13,-2,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,120.0,205.26666666666668,283.3333333333333,240.0,3079.0,850.0,4.5,164.53333333333333,40.0,9.0,2468.0,120.0,18.0,2.0,13.0,3.0,3490.0,240.0,2400.0,850.0,2538.0,9.0,2409.0,120.0,2.0,0.0,2.0,0.0,679.0,0.0,679.0,0.0,59.0,0.0,59.0,0.0,20.0,2.0,15.0,3.0,6766.0,4169.0,240.0,3079.0,850.0,2597.0,9.0,2468.0,120.0
slevels_090,slevels_090__manhattan__020__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18014.326108932495,6604,58885,10740,-3,-14,-2,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,120.0,223.53333333333333,325.0,240.0,3353.0,975.0,0.0,149.8,71.33333333333333,0.0,2247.0,214.0,19.0,2.0,14.0,3.0,4203.0,240.0,2988.0,975.0,2406.0,0.0,2192.0,214.0,1.0,0.0,1.0,0.0,365.0,0.0,365.0,0.0,55.0,0.0,55.0,0.0,20.0,2.0,15.0,3.0,7029.0,4568.0,240.0,3353.0,975.0,2461.0,0.0,2247.0,214.0
slevels_100,slevels_100__manhattan__020__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,6955.07596206665,765,2321,183,-3,-15,-2,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,91.5,136.2,216.0,183.0,2043.0,648.0,0.0,18.533333333333335,39.0,0.0,278.0,117.0,20.0,2.0,15.0,3.0,2874.0,183.0,2043.0,648.0,395.0,0.0,278.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,15.0,3.0,3269.0,2874.0,183.0,2043.0,648.0,395.0,0.0,278.0,117.0
status_quo,status_quo__manhattan__020__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18003.181386947632,12185,60909,3702,-3,-15,-2,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,261.0,220.6,226.33333333333334,522.0,3309.0,679.0,0.0,114.46666666666667,155.66666666666666,0.0,1717.0,467.0,20.0,2.0,15.0,3.0,4510.0,522.0,3309.0,679.0,2184.0,0.0,1717.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,15.0,3.0,6694.0,4510.0,522.0,3309.0,679.0,2184.0,0.0,1717.0,467.0
slevels_050,slevels_050__manhattan__020__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,2648.0824966430664,530,2397,340,-3,-11,-4,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,85.0,155.30769230769232,176.66666666666666,340.0,2019.0,530.0,0.0,29.076923076923077,0.0,0.0,378.0,0.0,18.0,4.0,11.0,3.0,2093.0,340.0,1223.0,530.0,378.0,0.0,378.0,0.0,2.0,0.0,2.0,0.0,796.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,13.0,3.0,3267.0,2889.0,340.0,2019.0,530.0,378.0,0.0,378.0,0.0
slevels_080,slevels_080__manhattan__020__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,3968.5247192382812,530,2397,340,-3,-11,-4,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,85.0,155.30769230769232,176.66666666666666,340.0,2019.0,530.0,0.0,29.076923076923077,0.0,0.0,378.0,0.0,18.0,4.0,11.0,3.0,2093.0,340.0,1223.0,530.0,378.0,0.0,378.0,0.0,2.0,0.0,2.0,0.0,796.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,13.0,3.0,3267.0,2889.0,340.0,2019.0,530.0,378.0,0.0,378.0,0.0
